distance_m,combined_delta_s,wp1232_delta_s,wp2501_delta_s,expected_additive_delta_s,interaction_s,interaction_standard_error_s
4744.0,-0.06063149381631945,-0.07578936727040571,2.842170943040401e-15,-0.07578936727040286,0.015157873454083412,0.021903450131192135
4746.0,-0.06475480327141839,-0.08094350408926232,5.684341886080802e-15,-0.08094350408925663,0.016188700817838242,0.022629052878316614
4748.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
4750.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
4752.0,-0.07976430133057874,-0.0997643013305833,4.713973388561499e-05,-0.09971716159669768,0.019952860266118935,0.02551824279806886
4754.0,-0.05568959222849799,-0.07568959222850254,0.004862081554301767,-0.07082751067420077,0.015137918445702787,0.02819914672286604
4756.0,-0.05487405031710182,-0.07487405031709216,0.005025189936586116,-0.06984886038050604,0.014974810063404224,0.028299863644774947
4758.0,-0.07607573279562133,-0.09607573279561166,0.0007848534408822161,-0.09529087935472944,0.01921514655910811,0.025888942252344373
4760.0,-0.0682688895356847,-0.08044814922612886,5.684341886080802e-15,-0.08044814922612317,0.012179259690438468,0.023571707351770308
4762.0,-0.06553132075133021,-0.07588553458553804,5.684341886080802e-15,-0.07588553458553235,0.010354213834202139,0.023242281601565166
4764.0,-0.05793462379035077,-0.07525114551809509,0.007216063520519356,-0.06803508199757573,0.010100458207224959,0.02513911417601407
4766.0,-0.05441242853927122,-0.07441242853926155,0.010235028584298788,-0.06417739995496277,0.009764971415691555,0.02625420783027404
4768.0,-0.0695366600842732,-0.08953666008426353,0.004185335966297998,-0.08535132411796553,0.015814664033692333,0.02562360023359747
4770.0,-0.07124116594235375,-0.08540194323724393,5.684341886080802e-15,-0.08540194323723824,0.014160777294884491,0.023983282825711837
4772.0,-0.06504014862051406,-0.07506691436751112,5.684341886080802e-15,-0.07506691436750543,0.010026765746991365,0.023188380964487325
4774.0,-0.05955493362960453,-0.07513602298510876,0.005526680161457876,-0.06960934282365087,0.010054409194046342,0.02454573185232675
4776.0,-0.05502603090261573,-0.07502603090260607,0.009989587638960984,-0.06503644326364508,0.010010412361029349,0.02621873276778213
4778.0,-0.06833465425838767,-0.08833465425839222,0.0046661382966448174,-0.0836685159617474,0.015333861703359736,0.025654723102694187
4780.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
4782.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
4784.0,-0.06671804148646174,-0.0867180414864663,2.842170943040401e-15,-0.08671804148646345,0.02000000000000171,0.025495097567956346
4786.0,-0.05447753193039375,-0.07447753193038409,5.684341886080802e-15,-0.0744775319303784,0.019999999999984648,0.02549509756795718
4788.0,-0.06499196952161981,-0.08499196952161014,5.684341886080802e-15,-0.08499196952160445,0.01999999999998464,0.02549509756795718
4790.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
4792.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
4794.0,-0.07475268496235685,-0.0947526849623614,0.0020989260150571453,-0.09265375894730425,0.017901073984947405,0.02552747654794491
4796.0,-0.05493771816979063,-0.07493771816979518,0.010024912732083635,-0.06491280543771154,0.009975087267920908,0.026223788403506056
4798.0,-0.05653849815325316,-0.07653849815325771,0.009384600738698623,-0.06715389741455909,0.010615399261305926,0.026134776144706887
4800.0,-0.07984448217189026,-0.09980560271486923,2.842170943040401e-15,-0.09980560271486638,0.01996112054297612,0.025464609428199936
4802.0,-0.06100474049585216,-0.0762559256198216,2.842170943040401e-15,-0.07625592561981875,0.015251185123966594,0.02196812799683015
4804.0,-0.06001128423308444,-0.07501410529136195,2.842170943040401e-15,-0.0750141052913591,0.015002821058274662,0.021796436399242558
4806.0,-0.07677673728967135,-0.09597092161207854,5.684341886080802e-15,-0.09597092161207285,0.019194184322401497,0.024867985680440078
4808.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
4810.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
4812.0,-0.06431233745016698,-0.08431233745015732,5.684341886080802e-15,-0.08431233745015163,0.01999999999998464,0.02549509756795718
4814.0,-0.05489963747766637,-0.07489963747765671,5.684341886080802e-15,-0.07489963747765102,0.019999999999984648,0.02549509756795718
4816.0,-0.06702432274662726,-0.08702432274663181,2.842170943040401e-15,-0.08702432274662897,0.02000000000000171,0.025495097567956346
4818.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
4820.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
4822.0,-0.07327171322382356,-0.09327171322381389,0.0026913147104778547,-0.09058039851333603,0.017308685289512474,0.025548310914348695
4824.0,-0.0557190597580103,-0.07571905975800064,0.009712376096803154,-0.06600668366119748,0.01028762390318718,0.026179645596184988
4826.0,-0.06077248287912198,-0.08077248287911232,0.0076910068483584835,-0.07308147603075384,0.012308993151631857,0.0259264699656113
4828.0,-0.07777498828409649,-0.09703331771211765,5.684341886080802e-15,-0.09703331771211196,0.019258329428015475,0.025082365736387374
4830.0,-0.06486184606209519,-0.07981579474946728,2.842170943040401e-15,-0.07981579474946443,0.01495394868736924,0.023712339514375014
4832.0,-0.06478325317359576,-0.07990698836563866,0.00023518096100758613,-0.07967180740463108,0.014888554231035314,0.023731365178511866
4834.0,-0.05559654426376426,-0.07535299788211773,0.00946912663653734,-0.06588387124558039,0.010287326981816128,0.026008960578474672
4836.0,-0.055126399387467016,-0.07512639938745735,0.00994944024502047,-0.06517695914243689,0.010050559754969872,0.026213007466631025
4838.0,-0.0753876831230457,-0.09538768312303603,0.001844926750789,-0.09354275637224703,0.018155073249201334,0.025520117711681483
4840.0,-0.06508482558607227,-0.08135603198259674,2.842170943040401e-15,-0.08135603198259389,0.016271206396521617,0.022688150158128896
4842.0,-0.0599813803731621,-0.07497672546645902,2.842170943040401e-15,-0.07497672546645617,0.014995345093294074,0.021791291252851334
4844.0,-0.0725178900350187,-0.09064736254376271,5.684341886080802e-15,-0.09064736254375702,0.018129472508738323,0.024055722259897352
4846.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
4848.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
4850.0,-0.07108090610368833,-0.08885113262961682,2.842170943040401e-15,-0.08885113262961397,0.017770226525925636,0.0237861503985468
4852.0,-0.06008165377402008,-0.07510206721751445,5.684341886080802e-15,-0.07510206721750876,0.015020413443488673,0.021808549241375
4854.0,-0.06661299764697048,-0.08326624705870245,5.684341886080802e-15,-0.08326624705869676,0.016653249411726273,0.022963682543732964
4856.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
4858.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
4860.0,-0.07641223988316312,-0.09641223988316767,2.842170943040401e-15,-0.09641223988316483,0.02000000000000171,0.025495097567956346
4862.0,-0.054957845523708214,-0.07495784552369855,5.684341886080802e-15,-0.07495784552369286,0.019999999999984648,0.02549509756795718
4864.0,-0.055359088493565876,-0.07535908849355621,5.684341886080802e-15,-0.07535908849355052,0.019999999999984648,0.02549509756795718
4866.0,-0.07891227722138297,-0.0989122772213733,5.684341886080802e-15,-0.09891227722136761,0.01999999999998464,0.02549509756795718
4868.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
4870.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
4872.0,-0.06074586247438276,-0.0807458624743731,0.0038508275051299277,-0.07689503496924317,0.016149172494860413,0.027588032914689066
4874.0,-0.05471526706949135,-0.0747152670694959,0.0050569465861030945,-0.06965832048339281,0.01494305341390146,0.028319540487563997
4876.0,-0.07164328879028972,-0.09164328879028005,0.0016713422419485369,-0.08997194654833152,0.018328657758041794,0.026354827659044233
4878.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
4880.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
4882.0,-0.0673504515824618,-0.08735045158245214,5.684341886080802e-15,-0.08735045158244645,0.01999999999998464,0.02549509756795718
4884.0,-0.05498946488524723,-0.07498946488525178,2.842170943040401e-15,-0.07498946488524894,0.020000000000001704,0.02549509756795634
4886.0,-0.0646452129432987,-0.08464521294330325,2.842170943040401e-15,-0.08464521294330041,0.02000000000000171,0.025495097567956346
4888.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
4890.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
4892.0,-0.07464979057487539,-0.09464979057487995,2.842170943040401e-15,-0.0946497905748771,0.02000000000000171,0.025495097567956346
4894.0,-0.05484868656822641,-0.07484868656821675,5.684341886080802e-15,-0.07484868656821106,0.019999999999984648,0.02549509756795718
4896.0,-0.05721642827891458,-0.07721642827891913,2.842170943040401e-15,-0.07721642827891628,0.020000000000001704,0.02549509756795634
4898.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
4900.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
4902.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
4904.0,-0.05895321944726959,-0.07895321944727414,0.004209356110547446,-0.0747438633367267,0.015790643889457105,0.027802024775699263
4906.0,-0.054899987446654565,-0.07489998744665911,0.005020002510670451,-0.06987998493598867,0.014979997489334103,0.0282966515328828
4908.0,-0.07263330721142439,-0.09263330721141472,0.001473338557721604,-0.09115996865369311,0.01852666144226872,0.026248889318373075
4910.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
4912.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
4914.0,-0.06744031910708373,-0.08744031910707406,0.005023872357173787,-0.08241644674990027,0.014976127642816542,0.02568004546428247
4916.0,-0.055079473995670016,-0.07507947399567456,0.00996821040173188,-0.06511126359394269,0.010031789598272674,0.026215681508967057
4918.0,-0.0646863794344256,-0.08468637943441593,0.00612544822623704,-0.07856093120817889,0.013874551773753296,0.02576956380091239
4920.0,-0.08000000000000398,-0.09845242398722007,5.684341886080802e-15,-0.09845242398721438,0.018452423987210392,0.025542024029331943
4922.0,-0.08000000000000398,-0.0950339515326732,5.684341886080802e-15,-0.09503395153266751,0.015033951532663528,0.025974249505605326
4924.0,-0.07560085859135199,-0.09150529276161876,0.001759656563459089,-0.08974563619815967,0.014144777606807685,0.025844434723424268
4926.0,-0.055229258222135515,-0.07522925822214006,0.009908296711145681,-0.06532096151099438,0.010091703288858868,0.02620716274023547
4928.0,-0.056650468465383595,-0.07665046846537393,0.009339812613853837,-0.0673106558515201,0.010660187386136506,0.026128758818070617
4930.0,-0.07993523464093641,-0.09993523464094096,2.590614362532051e-05,-0.09990932849731564,0.01997409385637923,0.025495102503671516
4932.0,-0.0799999999999926,-0.09527831489151026,2.842170943040401e-15,-0.09527831489150741,0.015278314891514808,0.025928638804675556
4934.0,-0.0799999999999926,-0.0949506758334195,2.842170943040401e-15,-0.09495067583341665,0.014950675833424049,0.02599029962387517
4936.0,-0.05988397882490517,-0.07888822279165311,0.008046408470045207,-0.07084181432160791,0.01095783549670274,0.025985972919105396
4938.0,-0.05490572772155531,-0.07490572772155986,0.010037708911377763,-0.0648680188101821,0.009962291088626792,0.026225623921476707
4940.0,-0.07216809354959822,-0.09216809354958855,0.0031327625801679916,-0.08903533096942055,0.016867237419822337,0.025567172810433206
4942.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
4944.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
4946.0,-0.06706798096720093,-0.08706798096719126,0.005172807613126907,-0.08189517335406435,0.01482719238686342,0.02569113129030295
4948.0,-0.054918592693402955,-0.0749185926933933,0.010032562922646093,-0.0648860297707472,0.009967437077344245,0.026224885501151606
4950.0,-0.06456486741135734,-0.08456486741136189,0.00617405303545695,-0.07839081437590494,0.0138259469645476,0.025773913150342026
4952.0,-0.07518838551901581,-0.0919806425316807,5.684341886080802e-15,-0.09198064253167501,0.016792257012659198,0.024611835787727458
4954.0,-0.06506669768810411,-0.07511116281351633,2.842170943040401e-15,-0.07511116281351349,0.01004446512540938,0.023191253305298004
4956.0,-0.06303163133300985,-0.07507661724813204,0.00201433901586654,-0.0730622782322655,0.01003064689925566,0.02357810886737953
4958.0,-0.05497410576996629,-0.07497410576997084,0.010010357692013371,-0.06496374807795746,0.009989642307991174,0.02622170328030615
4960.0,-0.05674197699983665,-0.07674197699982699,0.009303209200072615,-0.06743876779975437,0.01069679079991772,0.026123861468632614
4962.0,-0.07991065601934792,-0.09988087469247091,2.842170943040401e-15,-0.09988087469246806,0.01997021867312014,0.025477613261680226
4964.0,-0.06577774888568513,-0.08103699851423585,5.684341886080802e-15,-0.08103699851423016,0.015259249628545024,0.023747931995592053
4966.0,-0.06502364520269169,-0.08003152693692925,2.842170943040401e-15,-0.0800315269369264,0.015007881734234715,0.023717916518428972
4968.0,-0.05734499296256956,-0.07648856741364511,0.008034292156281708,-0.0684542752573634,0.01110928229479384,0.025501903639807283
4970.0,-0.055876847684038465,-0.0758768476840288,0.00964926092639189,-0.06622758675763692,0.010350739073598451,0.02617089201115025
4972.0,-0.07408224599161031,-0.09408224599160064,0.002367101603363153,-0.0917151443882375,0.017632898396627184,0.025536272021379827
4974.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
4976.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
4978.0,-0.06598442464047025,-0.0859844246404748,0.002803115071907314,-0.0831813095685675,0.017196884928097247,0.026980276701760408
4980.0,-0.05480933336606029,-0.07480933336606484,0.005038133326789307,-0.06977120003927553,0.014961866673215245,0.028307880891860083
4982.0,-0.06549875536868796,-0.08549875536869252,0.0029002489262637708,-0.08259850644242875,0.017099751073740788,0.02703548902813497
4984.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
4986.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
4988.0,-0.07407155633425191,-0.09407155633424225,0.0011856887331560984,-0.09288586760108615,0.018814311266834235,0.026096897825226874
4990.0,-0.0556214697036296,-0.07562146970361994,0.00487570605928056,-0.07074576364433938,0.015124293940709778,0.02820753730934264
4992.0,-0.060286391720177336,-0.08028639172018188,0.003942721655965898,-0.07634367006421598,0.016057278344038646,0.027642595671446606
4994.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
4996.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
4998.0,-0.07936363393820897,-0.09936363393821353,2.842170943040401e-15,-0.09936363393821068,0.02000000000000171,0.025495097567956346
5000.0,-0.0561951734752796,-0.07619517347526994,5.684341886080802e-15,-0.07619517347526425,0.019999999999984648,0.02549509756795718
5002.0,-0.0550226106184283,-0.07502261061841864,5.684341886080802e-15,-0.07502261061841295,0.019999999999984648,0.02549509756795718
5004.0,-0.07584103371831077,-0.0958410337183011,5.684341886080802e-15,-0.09584103371829542,0.01999999999998464,0.02549509756795718
5006.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
5008.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
5010.0,-0.06441926483393559,-0.08441926483392592,5.684341886080802e-15,-0.08441926483392023,0.01999999999998464,0.02549509756795718
5012.0,-0.05505837785298127,-0.07505837785298582,2.842170943040401e-15,-0.07505837785298297,0.020000000000001704,0.02549509756795634
5014.0,-0.06758077438792612,-0.08758077438791645,5.684341886080802e-15,-0.08758077438791076,0.01999999999998464,0.02549509756795718
5016.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
5018.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
5020.0,-0.0733671081084907,-0.09170888513560271,5.684341886080802e-15,-0.09170888513559702,0.01834177702710632,0.02421612653816281
5022.0,-0.060068262029571426,-0.07508532753697068,2.842170943040401e-15,-0.07508532753696784,0.015017065507396413,0.021806243519988742
5024.0,-0.0646792745050874,-0.08084909313136564,2.842170943040401e-15,-0.08084909313136279,0.016169818626275395,0.022615548509957537
5026.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
5028.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
5030.0,-0.07932190038156647,-0.09915237547694744,5.684341886080802e-15,-0.09915237547694175,0.019830475095375277,0.025362329201170875
5032.0,-0.060287422573887285,-0.07535927821734845,5.684341886080802e-15,-0.07535927821734276,0.015071855643455472,0.02184401136552773
5034.0,-0.05999855351196572,-0.0749981918899465,5.684341886080802e-15,-0.07499819188994081,0.014999638377975084,0.02179424583393895
5036.0,-0.07752695533491476,-0.09690869416863279,5.684341886080802e-15,-0.0969086941686271,0.019381738833712345,0.02501303260739264
5038.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
5040.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
5042.0,-0.06969782316099896,-0.08282970526834106,2.842170943040401e-15,-0.08282970526833822,0.01313188210733926,0.023762730753851356
5044.0,-0.06528891607208039,-0.07548152678678832,5.684341886080802e-15,-0.07548152678678263,0.010192610714702247,0.023215479586751128
5046.0,-0.05903234039080303,-0.0752401451885163,0.0061117467223198215,-0.06912839846619648,0.010096058075393446,0.02474908875361416
5048.0,-0.055084240351027346,-0.07508424035101768,0.009966303859596338,-0.06511793649142135,0.010033696140394004,0.026215409680813085
5050.0,-0.06733735130979426,-0.0873373513097846,0.0050650594760895725,-0.08227229183369503,0.014934940523900764,0.02568307926068827
5052.0,-0.07349623418076305,-0.08916039030125944,5.684341886080802e-15,-0.08916039030125375,0.0156641561204907,0.02433130021417921
5054.0,-0.06497548511355263,-0.07495914185593051,2.842170943040401e-15,-0.07495914185592767,0.009983656742375044,0.023181404740238415
5056.0,-0.061772822425365345,-0.07495790568485745,0.0032019209855462805,-0.07175598469931117,0.009983162273945828,0.023854496839351955
5058.0,-0.05484685869783732,-0.07484685869784187,0.010061256520864958,-0.06478560217697692,0.009938743479139596,0.026229007435311806
5060.0,-0.059543033953141845,-0.0795430339531464,0.008182786418743149,-0.07136024753440325,0.0118172135812614,0.025982864499323015
5062.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
5064.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
5066.0,-0.07979886654353549,-0.09979886654354005,8.04533825856879e-05,-0.09971841316095435,0.019919546617418862,0.025495145170789917
5068.0,-0.05645942719962136,-0.07645942719962591,0.009416229120151342,-0.06704319807947456,0.010583770879853203,0.02613904195003791
5070.0,-0.05479272669034572,-0.07479272669035027,0.0100829093238616,-0.06470981736648866,0.009917090676142944,0.026232125298231268
5072.0,-0.07516276483986531,-0.09516276483985564,0.0019348940640611545,-0.09322787077579449,0.01806510593592918,0.025522616061825248
5074.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
5076.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
5078.0,-0.06426427130597859,-0.08426427130596892,0.006294291477615843,-0.07796997982835308,0.013705708522374488,0.025784817033510706
5080.0,-0.05506752951510805,-0.0750675295151126,0.009972988193956667,-0.06509454132115593,0.010027011806047877,0.026216362926013374
5082.0,-0.06797330882123162,-0.08797330882123618,0.004810676471507236,-0.08316263234972894,0.01518932352849732,0.025664732183332793
5084.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
5086.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
5088.0,-0.0697551945786529,-0.08975519457864323,5.684341886080802e-15,-0.08975519457863754,0.01999999999998464,0.02549509756795718
5090.0,-0.054829797029773884,-0.07482979702976422,5.684341886080802e-15,-0.07482979702975853,0.019999999999984648,0.02549509756795718
5092.0,-0.062062154964627324,-0.08206215496461766,5.684341886080802e-15,-0.08206215496461197,0.019999999999984648,0.02549509756795718
5094.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
5096.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
5098.0,-0.07795371984580868,-0.09744214980726724,2.842170943040401e-15,-0.0974421498072644,0.019488429961455722,0.02509579451545851
5100.0,-0.05991402583465231,-0.07489253229330473,5.684341886080802e-15,-0.07489253229329904,0.014978506458646727,0.021779707429895916
5102.0,-0.06007620525633399,-0.07509525657040683,5.684341886080802e-15,-0.07509525657040114,0.015019051314067153,0.021807611111140185
5104.0,-0.07829123392608324,-0.09786404240759339,5.684341886080802e-15,-0.0978640424075877,0.01957280848150446,0.02516137579413956
5106.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
5108.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
5110.0,-0.06526709144779659,-0.08158386430973508,5.684341886080802e-15,-0.08158386430972939,0.016316772861932796,0.02272085114224559
5112.0,-0.06011639931100206,-0.07514549913875897,2.842170943040401e-15,-0.07514549913875612,0.015029099827754064,0.021814532808020738
5114.0,-0.07240706348506762,-0.09050882935634093,2.842170943040401e-15,-0.09050882935633808,0.018101765871270464,0.024034848192944016
5116.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
5118.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
5120.0,-0.07314350366430915,-0.0885725061071696,5.684341886080802e-15,-0.08857250610716391,0.015429002442854764,0.024274890188072065
5122.0,-0.06473751082993714,-0.07456251804990473,2.842170943040401e-15,-0.07456251804990188,0.009825007219964738,0.023155971963551753
5124.0,-0.06992662078534409,-0.08321103464224962,2.842170943040401e-15,-0.08321103464224677,0.013284413856902683,0.023794502922317714
5126.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
5128.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
5130.0,-0.0777938878516153,-0.0963231464193683,2.842170943040401e-15,-0.09632314641936546,0.01852925856775016,0.025074888507250672
5132.0,-0.0649356389938049,-0.07489273165635098,2.842170943040401e-15,-0.07489273165634813,0.00995709266254323,0.023177119867632094
5134.0,-0.06527401317752606,-0.07545668862921957,2.842170943040401e-15,-0.07545668862921673,0.010182675451690673,0.023213844570806913
5136.0,-0.07929735368273043,-0.0988289228045602,2.842170943040401e-15,-0.09882892280455735,0.019531569121826922,0.025358545347374615
5138.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
5140.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
5142.0,-0.06877505270697952,-0.08129175451164201,2.842170943040401e-15,-0.08129175451163917,0.01251670180465965,0.023637902487841003
5144.0,-0.06501138946548793,-0.07501898244248935,2.842170943040401e-15,-0.0750189824424865,0.010007592976998575,0.023185274830097132
5146.0,-0.058394806548398036,-0.07488567354259601,0.006536597577172643,-0.06834907596542336,0.009954269417025326,0.024859674691951363
5148.0,-0.054918021492633785,-0.07491802149263833,0.010032791402946373,-0.06488523008969196,0.009967208597058179,0.026224918279191777
5150.0,-0.06839810144799116,-0.08839810144799572,0.004640759420803419,-0.0837573420271923,0.015359240579201142,0.025652996764516538
5152.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
5154.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
5156.0,-0.07088130225593545,-0.09088130225594,0.0018237395488142738,-0.08905756270712573,0.01817626045119028,0.026437085971449142
5158.0,-0.05521131992461505,-0.07521131992460539,0.004957736015083469,-0.07025358390952192,0.015042263984906871,0.028258141247643642
5160.0,-0.0638052383032516,-0.08380523830324194,0.00323895233935616,-0.08056628596388578,0.016761047660634174,0.02722984797497019
5162.0,-0.0799999999999926,-0.09999999999999716,2.842170943040401e-15,-0.09999999999999432,0.02000000000000171,0.025495097567956346
5164.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
5166.0,-0.07626789551271429,-0.09533486939089926,2.842170943040401e-15,-0.09533486939089642,0.019066973878182125,0.02476993122458837
5168.0,-0.05955477690920077,-0.0744434711364903,5.684341886080802e-15,-0.07444347113648461,0.014888694227283845,0.021718038949078592
5170.0,-0.06224164077430885,-0.0778020509678754,5.684341886080802e-15,-0.07780205096786971,0.015560410193560865,0.022183921325861878
5172.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
5174.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
5176.0,-0.08000000000000398,-0.09999999999999432,5.684341886080802e-15,-0.09999999999998863,0.01999999999998464,0.02549509756795718
5178.0,-0.06726869654988263,-0.07878116091648053,2.842170943040401e-15,-0.07878116091647769,0.01151246436659506,0.023445709915071743
5180.0,-0.06499194787597276,-0.07498657979327561,5.684341886080802e-15,-0.07498657979326992,0.009994631917297159,0.023183178172667653
