distance_m,mean_delta_s,median_delta_s,stddev_s,20260817T075848.967340Z-b21b0cca,20260817T080045.212818Z-1a67833d,20260817T080447.012719Z-a16fa874,20260817T080645.455659Z-8094e296,20260817T081048.550838Z-7aea19b1
7286.0,-0.1696873149356975,-0.2000000000000739,0.045334410176111097,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.09843657467814637
7288.0,-0.16750015299643906,-0.20000000000004547,0.04968620936280371,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.08750076498191106
7290.0,-0.1675684910106554,-0.20000000000004547,0.04954871595689143,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.08784245505299282
7292.0,-0.16993009737257125,-0.2000000000000739,0.044858192024447296,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.09965048686251521
7294.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7296.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7298.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7300.0,-0.1681064320884275,-0.2000000000000739,0.04846960265693315,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.09053216044179635
7302.0,-0.16746829926790952,-0.2000000000000739,0.04975032835185935,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.08734149633920651
7304.0,-0.16906268236218125,-0.2000000000000739,0.0465663334223922,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.09531341181056519
7306.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7308.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7310.0,-0.16883992010547785,-0.2000000000000739,0.047007902616115795,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.09419960052704823
7312.0,-0.16748896792673804,-0.2000000000000739,0.049708721802146805,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.08744483963334915
7314.0,-0.16830948821213382,-0.20000000000004547,0.048063798366501494,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.09154744106038493
7316.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7318.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7320.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7322.0,-0.1689424944470602,-0.20000000000004547,0.04605503469715309,-0.20000000000004547,-0.14735623611755955,-0.20000000000010232,-0.20000000000010232,-0.09735623611749133
7324.0,-0.16001693870405234,-0.2000000000000739,0.05753224949870904,-0.2000000000000739,-0.1250423467600399,-0.20000000000010232,-0.20000000000010232,-0.07504234675994326
7326.0,-0.160083460617102,-0.2000000000000739,0.05744557396431596,-0.2000000000000739,-0.12520865154266403,-0.20000000000010232,-0.20000000000010232,-0.0752086515425674
7328.0,-0.16946507911603703,-0.20000000000004547,0.04539510009479459,-0.20000000000004547,-0.14866269779000163,-0.20000000000010232,-0.20000000000010232,-0.09866269778993342
7330.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7332.0,-0.16790912083125703,-0.2000000000000739,0.04886473915860706,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.08954560415594415
7334.0,-0.16750956936579087,-0.2000000000000739,0.04966725867936792,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.08754784682861327
7336.0,-0.1692998738005258,-0.2000000000000739,0.04609742908666407,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.09649936900228795
7338.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7340.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7342.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7344.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7346.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7348.0,-0.16895328931285009,-0.2000000000000739,0.046783035243350646,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.09476644656390931
7350.0,-0.16750511074203586,-0.20000000000004547,0.04967623156204965,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.08752555370989512
7352.0,-0.16835537694059327,-0.20000000000004547,0.04797221029354774,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.09177688470268208
7354.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7356.0,-0.17184144539095883,-0.20000000000010232,0.048047026885502865,-0.20613815130306534,-0.1500000000000341,-0.20000000000010232,-0.20613815130312219,-0.09693092434847017
7358.0,-0.17750701807941027,-0.20000000000010232,0.058909997437828376,-0.22502339359792245,-0.1500000000000341,-0.20000000000010232,-0.2250233935979793,-0.0874883032010132
7360.0,-0.17647118656486782,-0.20000000000010232,0.05686814413374309,-0.221570621882762,-0.15000000000006253,-0.20000000000010232,-0.22157062188279042,-0.08921468905862184
7362.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7364.0,-0.17492976314976544,-0.20000000000004547,0.035479631795789945,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.12464881574854303
7366.0,-0.17180269584608823,-0.2000000000000739,0.04124047512476101,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.10901347923010007
7368.0,-0.16239715692767048,-0.1787103720126595,0.06786016954825086,-0.2212896279874883,-0.1287103720126197,-0.1787103720126595,-0.22128962798751672,-0.06198578463806825
7370.0,-0.16314833328031,-0.18257698949631163,0.06459802564913956,-0.2174230105038646,-0.1325769894962434,-0.18257698949631163,-0.21742301050392143,-0.06574166640120893
7372.0,-0.16889706540765131,-0.19724266351909137,0.04770358680170745,-0.20275733648108485,-0.14724266351902315,-0.19724266351909137,-0.2027573364811417,-0.09448532703791557
7374.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7376.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7378.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7380.0,-0.17292927028183272,-0.2000000000000739,0.039118803951711106,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.11464635140882251
7382.0,-0.15023547429765358,-0.18579511523452652,0.06385782775911572,-0.20000000000004547,-0.10470597726120445,-0.18579511523452652,-0.20000000000010232,-0.06067627899238914
7384.0,-0.15042276352090767,-0.1749426751096621,0.0598217562313216,-0.2000000000000739,-0.11256329590690939,-0.1749426751096621,-0.20000000000010232,-0.06460784658779062
7386.0,-0.15995648069160212,-0.18628903193436486,0.05199263093250047,-0.2000000000000739,-0.13174668576178306,-0.18628903193436486,-0.20000000000010232,-0.08174668576168642
7388.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7390.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7392.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7394.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7396.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7398.0,-0.16000000000004774,-0.15000000000009095,0.04183300132674386,-0.20000000000004547,-0.1500000000000341,-0.15000000000009095,-0.20000000000010232,-0.0999999999999659
7400.0,-0.14000000000005458,-0.15000000000009095,0.06519202405207837,-0.2000000000000739,-0.10000000000005116,-0.15000000000009095,-0.20000000000010232,-0.049999999999954525
7402.0,-0.1450000000000557,-0.15000000000009095,0.05700877125500352,-0.2000000000000739,-0.10000000000005116,-0.15000000000009095,-0.20000000000010232,-0.07499999999996021
7404.0,-0.1450000000000557,-0.15000000000009095,0.05700877125500352,-0.2000000000000739,-0.10000000000005116,-0.15000000000009095,-0.20000000000010232,-0.07499999999996021
7406.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7408.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7410.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7412.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7414.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7416.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7418.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7420.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7422.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7424.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7426.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7428.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7430.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7432.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7434.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7436.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7438.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7440.0,-0.16000000000004774,-0.15000000000009095,0.04183300132674386,-0.20000000000004547,-0.1500000000000341,-0.15000000000009095,-0.20000000000010232,-0.0999999999999659
7442.0,-0.16500000000006027,-0.15000000000009095,0.03354101966253413,-0.2000000000000739,-0.15000000000006253,-0.15000000000009095,-0.20000000000010232,-0.12499999999997158
7444.0,-0.16500000000004889,-0.15000000000009095,0.03354101966252989,-0.20000000000004547,-0.1500000000000341,-0.15000000000009095,-0.20000000000010232,-0.12499999999997158
7446.0,-0.16500000000004889,-0.15000000000009095,0.03354101966252989,-0.20000000000004547,-0.1500000000000341,-0.15000000000009095,-0.20000000000010232,-0.12499999999997158
7448.0,-0.17000000000005003,-0.1750000000000398,0.011180339887539623,-0.1750000000000398,-0.1750000000000398,-0.17500000000009663,-0.17500000000009663,-0.14999999999997726
7450.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7452.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7454.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7456.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7458.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7460.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7462.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7464.0,-0.17000000000006138,-0.2000000000000739,0.044721359550048856,-0.2000000000000739,-0.15000000000006253,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7466.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7468.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7470.0,-0.17000000000005003,-0.20000000000004547,0.044721359550047274,-0.20000000000004547,-0.1500000000000341,-0.20000000000010232,-0.20000000000010232,-0.0999999999999659
7472.0,-0.17508426087149473,-0.2000000000000739,0.038425107099517276,-0.2000000000000739,-0.1627106521786459,-0.20000000000010232,-0.20000000000010232,-0.11271065217854925
7474.0,-0.184544034680232,-0.2000000000000739,0.02757558467091127,-0.2000000000000739,-0.1863600867004891,-0.20000000000010232,-0.20000000000010232,-0.13636008670039246
